user_id,registration_import_datetime,user_gender,user_age,user_occupation,user_income_range,referral_code_used,user_income_source,end_of_month_invested_amount,total_buy_amount,total_sell_amount
4219725,2021-10-04 23:53:08,Male,52,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4200890,2021-10-02 16:06:39,Male,54,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
4226062,2021-10-05 15:46:01,Male,51,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4176537,2021-09-29 17:08:38,Male,55,TNI/Polisi,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4231060,2021-10-06 09:52:16,Male,51,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
4247239,2021-10-07 13:18:00,Male,59,PNS,> Rp 50 Juta - 100 Juta,,Tabungan,0,0,0
4234063,2021-10-06 10:05:14,Male,50,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4226015,2021-10-05 12:51:19,Male,47,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4245731,2021-10-07 11:37:00,Female,47,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
4203059,2021-10-11 22:40:59,Female,52,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4192246,2021-10-01 14:15:04,Female,51,Swasta,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,0,0,0
4193601,2021-10-01 16:20:55,Male,52,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4237662,2021-10-06 17:30:36,Male,53,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4121361,2021-09-22 23:44:19,Female,47,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,1150000,150000,0
4225884,2021-10-06 15:07:05,Male,51,Pengusaha,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4157920,2021-09-27 14:18:22,Female,55,Guru,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4199398,2021-10-02 12:41:18,Female,50,IRT,> Rp 100 Juta - 500 Juta,used referral,Warisan,0,0,0
4158934,2021-09-27 17:41:46,Male,52,Swasta,> Rp 100 Juta - 500 Juta,,Keuntungan Bisnis,0,0,0
4211957,2021-10-03 19:30:46,Female,51,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4208596,2021-10-03 11:20:28,Female,51,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4234673,2021-10-06 11:08:29,Male,51,PNS,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4153547,2021-09-26 21:39:24,Male,56,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,2000000,0,0
4132281,2021-09-24 10:33:26,Male,51,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,1000000,900000,0
4190094,2021-10-01 14:15:13,Female,51,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4214970,2021-10-10 10:33:16,Male,47,Pengusaha,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4168059,2021-09-28 18:49:59,Male,55,Swasta,> Rp 100 Juta - 500 Juta,,Keuntungan Bisnis,0,0,0
4139064,2021-09-25 19:26:11,Female,52,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,100000,0,0
4219620,2021-10-04 22:17:24,Female,52,IRT,> Rp 100 Juta - 500 Juta,,Keuntungan Bisnis,0,0,0
4088922,2021-09-20 09:50:05,Male,53,Others,> Rp 500 Juta - 1 Miliar,,Gaji,10000000,8000000,0
4061769,2021-09-18 13:04:33,Female,62,IRT,> Rp 500 Juta - 1 Miliar,used referral,Keuntungan Bisnis,10879,25000,-114121
4103060,2021-09-20 16:39:54,Female,47,IRT,< 10 Juta,,Keuntungan Bisnis,0,0,0
3984475,2021-09-06 11:14:41,Female,58,IRT,< 10 Juta,,Dari Orang Tua / Anak,1000000,0,0
3966136,2021-09-09 09:40:56,Female,50,Guru,< 10 Juta,used referral,Gaji,250000,0,0
3967815,2021-09-03 14:18:08,Female,54,IRT,< 10 Juta,,Lainnya,49002804,0,-997196
4060677,2021-09-15 12:03:59,Male,56,Pengusaha,< 10 Juta,used referral,Lainnya,125000,25000,0
4102845,2021-09-20 17:31:23,Female,54,IRT,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
3995881,2021-09-09 08:22:47,Male,54,Swasta,< 10 Juta,,Gaji,0,100000,-200000
3963555,2021-09-02 23:09:42,Male,52,Swasta,< 10 Juta,,Gaji,10000000,0,0
3963309,2021-09-03 13:01:20,Male,59,PNS,< 10 Juta,used referral,Gaji,125000,25000,0
4027067,2021-09-15 09:52:19,Female,54,IRT,< 10 Juta,used referral,Undian,55000,20000,0
4048765,2021-09-13 22:18:42,Male,57,Swasta,< 10 Juta,used referral,Lainnya,0,0,-10000
4020227,2021-09-10 18:20:26,Female,61,Others,< 10 Juta,used referral,Gaji,0,0,-80000
3954429,2021-09-01 21:26:57,Female,51,IRT,< 10 Juta,used referral,Gaji,0,60000,-150000
4062831,2021-09-15 15:33:13,Female,71,IRT,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
4076945,2021-09-17 11:20:02,Female,51,IRT,< 10 Juta,used referral,Lainnya,0,25000,-125000
4048144,2021-09-13 20:34:16,Female,55,IRT,< 10 Juta,used referral,Gaji,0,0,0
4034981,2021-09-12 12:39:10,Female,47,IRT,< 10 Juta,used referral,Undian,0,0,0
3970093,2021-09-10 19:57:31,Female,58,PNS,Rp 10 Juta - 50 Juta,,Gaji,85000,0,0
4029600,2021-09-13 08:06:24,Female,66,Swasta,Rp 10 Juta - 50 Juta,,Gaji,1100000,1000000,0
4035472,2021-09-12 13:38:28,Female,50,Pengusaha,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,11968,200671,-288703
4007351,2021-09-08 20:01:53,Male,52,Swasta,Rp 10 Juta - 50 Juta,,Gaji,600000,500000,0
4065307,2021-09-15 21:40:02,Female,50,IRT,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,0,0,0
4019199,2021-09-14 17:35:01,Female,52,IRT,Rp 10 Juta - 50 Juta,,Gaji,100000,0,0
4021135,2021-09-10 20:31:19,Male,58,Swasta,Rp 10 Juta - 50 Juta,,Dari Orang Tua / Anak,1500000,1400000,0
3989948,2021-09-06 14:43:56,Female,50,Swasta,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,5000000,0,0
3982530,2021-09-05 14:32:27,Male,50,Guru,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4074320,2021-09-17 00:16:00,Female,53,Swasta,Rp 10 Juta - 50 Juta,,Dari Orang Tua / Anak,110000,0,0
4049678,2021-09-14 00:03:15,Male,47,Swasta,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,100000,0,0
4084804,2021-09-18 16:44:32,Female,52,IRT,Rp 10 Juta - 50 Juta,,Gaji,5680000,0,0
4003005,2021-09-09 08:22:47,Female,57,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,0,0,-2283012
4063375,2021-09-15 15:49:40,Female,64,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,10000,0,0
4010812,2021-09-09 10:24:54,Male,57,Swasta,Rp 10 Juta - 50 Juta,,Gaji,1500000,1000000,0
4053307,2021-09-15 13:18:24,Female,52,IRT,Rp 10 Juta - 50 Juta,,Tabungan,50000000,0,0
3985803,2021-09-06 00:16:58,Female,56,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4109739,2021-09-21 14:30:06,Female,59,Swasta,Rp 10 Juta - 50 Juta,,Bunga Simpanan,5000000,0,0
4088453,2021-09-19 09:53:06,Female,56,IRT,Rp 10 Juta - 50 Juta,,Dari Orang Tua / Anak,0,0,0
3954340,2021-09-01 21:11:51,Female,47,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,500000,0,-2000000
3967597,2021-09-03 13:30:36,Male,64,Pengusaha,Rp 10 Juta - 50 Juta,,Undian,100000000,0,0
3960772,2021-09-02 15:56:34,Female,51,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4060359,2021-09-15 20:23:09,Male,47,PNS,Rp 10 Juta - 50 Juta,,Gaji,3000000,0,0
4020035,2021-09-10 17:28:07,Male,56,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4023532,2021-09-11 13:14:32,Female,62,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,10000,0,0
4043661,2021-09-13 11:42:06,Male,59,Swasta,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,100000,0,0
4007656,2021-09-08 20:29:21,Male,56,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,25000000,0,0
3987703,2021-09-06 09:33:34,Female,56,Others,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,0,0,0
4069056,2021-09-16 11:05:46,Male,55,Pengusaha,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,25000,0,0
3957757,2021-09-02 08:58:44,Male,83,Pensiunan,Rp 10 Juta - 50 Juta,used referral,Undian,2000000,0,0
4035784,2021-09-12 14:14:53,Female,51,IRT,Rp 10 Juta - 50 Juta,,Dari Orang Tua / Anak,1000000,0,0
4071273,2021-09-16 16:03:38,Female,59,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,1000000,0,0
4019612,2021-09-14 14:04:50,Female,47,PNS,Rp 10 Juta - 50 Juta,,Gaji,500000,0,0
4065670,2021-09-16 14:17:20,Male,52,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4020460,2021-09-10 18:59:34,Male,65,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,-10000
4033322,2021-09-12 08:51:50,Female,65,IRT,Rp 10 Juta - 50 Juta,used referral,Warisan,0,0,-10000
4063878,2021-09-16 08:21:48,Male,54,Pengusaha,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,100000,0,0
4039085,2021-09-12 23:06:41,Female,52,Others,Rp 10 Juta - 50 Juta,used referral,Lainnya,0,0,-10000
4099746,2021-09-20 07:09:14,Male,47,Swasta,Rp 10 Juta - 50 Juta,,Gaji,2100000,1000000,0
4023550,2021-09-11 13:14:31,Female,64,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,0,0,-10000
4007115,2021-09-08 19:06:04,Female,61,Others,Rp 10 Juta - 50 Juta,used referral,Hasil Investasi,0,0,0
4059657,2021-09-15 07:41:40,Female,52,IRT,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,0,0,0
3980883,2021-10-07 11:46:16,Female,55,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
4019805,2021-09-13 16:10:18,Female,54,PNS,> Rp 50 Juta - 100 Juta,,Gaji,5000000,0,0
4084349,2021-09-18 12:00:45,Male,53,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,500000,0,0
4075768,2021-09-17 11:20:03,Female,47,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,100000,0,0
4030550,2021-09-11 23:10:51,Male,50,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
3970290,2021-09-04 15:40:51,Male,51,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,100000,0,0
4075982,2021-09-17 08:17:16,Male,53,Pengusaha,> Rp 50 Juta - 100 Juta,,Keuntungan Bisnis,500000,400000,0
4102108,2021-10-04 23:52:51,Female,51,IRT,> Rp 50 Juta - 100 Juta,,Dari Suami / istri,0,0,0
4051523,2021-09-14 10:50:23,Female,50,IRT,> Rp 50 Juta - 100 Juta,,Dari Orang Tua / Anak,1600000,1000000,0
4094092,2021-09-19 18:58:42,Male,47,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,100000,0,0
3978418,2021-09-04 22:17:34,Male,54,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,525000,25000,0
4097098,2021-09-19 20:12:13,Female,58,PNS,> Rp 50 Juta - 100 Juta,,Gaji,1021000,500000,0
3997137,2021-09-07 12:59:01,Male,60,Swasta,> Rp 50 Juta - 100 Juta,used referral,Hasil Investasi,7500000,5000000,0
3983867,2021-09-05 18:36:31,Male,52,Pengusaha,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,-10000
4065973,2021-09-15 22:30:08,Male,54,Swasta,> Rp 50 Juta - 100 Juta,,Keuntungan Bisnis,200000,0,0
4102446,2021-09-20 15:47:01,Female,57,IRT,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
4070598,2021-09-16 14:31:05,Male,50,Swasta,> Rp 50 Juta - 100 Juta,,Tabungan,250000,150000,0
4052913,2021-09-14 12:06:16,Female,52,Swasta,> Rp 50 Juta - 100 Juta,,Dari Orang Tua / Anak,0,0,-10000
4036389,2021-09-12 15:41:05,Female,56,IRT,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,0,0,-10000
4039112,2021-09-12 21:44:48,Female,50,IRT,> Rp 50 Juta - 100 Juta,,Keuntungan Bisnis,2200000,2100000,0
4084718,2021-09-18 10:27:35,Male,50,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,500000,0,0
4097746,2021-09-19 22:03:28,Female,50,IRT,> Rp 50 Juta - 100 Juta,used referral,Dari Orang Tua / Anak,2040000,1840000,0
3999178,2021-09-07 23:00:35,Female,50,IRT,> Rp 50 Juta - 100 Juta,used referral,Gaji,2000000,0,-1000000
3970079,2021-09-03 20:27:00,Female,51,IRT,> Rp 50 Juta - 100 Juta,,Tabungan,1100000,100000,0
4043928,2021-09-13 12:05:48,Male,51,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,200000,100000,0
4041993,2021-09-13 07:30:26,Female,50,IRT,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,10000,0,0
4033428,2021-09-15 13:32:02,Male,54,Guru,> Rp 100 Juta - 500 Juta,,Keuntungan Bisnis,100000,0,0
4027009,2021-09-11 15:18:44,Female,51,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,1000000,0,0
4037915,2021-09-15 15:10:59,Male,57,Swasta,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,10000000,0,0
4077242,2021-09-17 12:09:35,Female,57,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
3982849,2021-09-05 15:23:58,Male,57,Swasta,> Rp 100 Juta - 500 Juta,,Hasil Investasi,20000647,16000647,-1000000
4045988,2021-09-13 16:10:15,Male,55,Guru,> Rp 100 Juta - 500 Juta,,Gaji,400000,270000,0
4110172,2021-09-21 16:13:27,Female,52,Swasta,> Rp 100 Juta - 500 Juta,,Keuntungan Bisnis,500000,0,0
4055390,2021-09-14 17:13:38,Male,47,PNS,> Rp 100 Juta - 500 Juta,,Gaji,100000,0,0
4093590,2021-10-15 10:31:44,Male,47,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4015291,2021-09-09 22:31:03,Female,50,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,100000,0,0
3978690,2021-09-06 11:28:08,Female,51,IRT,> Rp 100 Juta - 500 Juta,used referral,Dari Orang Tua / Anak,0,1700000,-4050000
4079258,2021-09-17 16:41:06,Male,56,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,2000000,1000000,0
4018412,2021-09-10 12:55:35,Male,52,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,700000,500000,0
3951871,2021-10-05 17:02:50,Female,47,PNS,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
3991871,2021-09-06 20:00:10,Female,57,IRT,> Rp 100 Juta - 500 Juta,,Dari Orang Tua / Anak,700000,500000,0
4020057,2021-09-16 10:39:30,Female,58,IRT,> Rp 100 Juta - 500 Juta,used referral,Gaji,10000000,0,0
3967214,2021-09-03 12:55:25,Female,55,IRT,> Rp 100 Juta - 500 Juta,used referral,Hasil Investasi,2300000,0,0
4039928,2021-09-12 23:36:32,Male,50,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,4261815,4200000,-38185
4101394,2021-10-17 00:55:34,Female,47,PNS,> Rp 100 Juta - 500 Juta,,Gaji,0,0,0
4046582,2021-09-14 15:19:03,Female,64,IRT,> Rp 100 Juta - 500 Juta,,Keuntungan Bisnis,31000000,1000000,0
4001451,2021-09-08 00:16:37,Male,66,Pengusaha,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,10000000,3000000,0
4039015,2021-09-12 21:30:00,Male,47,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,1500000,500000,0
4076412,2021-09-17 09:21:55,Female,62,IRT,> Rp 100 Juta - 500 Juta,,Dari Orang Tua / Anak,1000000,0,0
4061298,2021-09-15 16:28:41,Male,56,PNS,> Rp 100 Juta - 500 Juta,used referral,Dari Orang Tua / Anak,1025000,25000,0
4078493,2021-09-17 14:40:23,Male,54,Others,> Rp 100 Juta - 500 Juta,used referral,Gaji,6765000,3000000,-735000
4025068,2021-09-11 14:01:50,Female,82,IRT,> Rp 100 Juta - 500 Juta,used referral,Warisan,400000000,200000000,0
3794665,2021-08-08 19:38:47,Female,52,IRT,> Rp 50 Juta - 100 Juta,used referral,Gaji,8860000,6350000,0
3737134,2021-08-01 21:57:12,Male,47,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,525000,10025000,-10000000
3868337,2021-08-20 13:51:09,Male,47,Pengusaha,> Rp 50 Juta - 100 Juta,,Keuntungan Bisnis,50000,0,0
2657279,2021-08-19 09:04:41,Male,47,Swasta,< 10 Juta,,Keuntungan Bisnis,120000,10000,0
3872655,2021-08-21 05:55:50,Male,47,TNI/Polisi,Rp 10 Juta - 50 Juta,,Gaji,200000,0,0
2702934,2021-08-22 23:18:08,Female,50,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,300000,0,0
3864806,2021-08-19 22:57:03,Male,55,Others,Rp 10 Juta - 50 Juta,,Tabungan,11400099,11000000,-99901
3872624,2021-08-22 09:02:46,Male,51,PNS,> Rp 100 Juta - 500 Juta,,Gaji,200000,0,0
3871168,2021-08-21 05:29:21,Male,54,Others,> Rp 50 Juta - 100 Juta,,Gaji,12800000,11800000,0
3883060,2021-08-22 23:18:04,Male,47,Others,> Rp 50 Juta - 100 Juta,,Keuntungan Bisnis,0,100000,-200000
3556536,2021-08-23 19:03:32,Male,52,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,100000000,90000000,0
3871172,2021-08-20 23:06:20,Female,57,IRT,Rp 10 Juta - 50 Juta,,Dari Orang Tua / Anak,4000000,2180000,0
1720531,2021-08-16 21:14:50,Male,50,Others,Rp 10 Juta - 50 Juta,,Gaji,200000,100000,0
3896477,2021-08-24 20:12:05,Male,56,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,10000000,0,0
3801297,2021-08-22 08:26:29,Female,52,IRT,< 10 Juta,,Undian,300000,100000,0
3809685,2021-08-11 01:33:18,Male,47,Swasta,> Rp 500 Juta - 1 Miliar,used referral,Gaji,9205000,6025000,-7820000
3473763,2021-08-21 18:38:23,Female,52,Swasta,> Rp 100 Juta - 500 Juta,,Gaji,2000000,1000000,0
3753762,2021-08-06 09:13:09,Male,55,Swasta,< 10 Juta,used referral,Gaji,0,25000,-125000
3843097,2021-08-16 11:54:01,Female,55,Swasta,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,46000000,44000000,0
3734523,2021-08-02 11:41:26,Male,52,Pengusaha,> Rp 50 Juta - 100 Juta,used referral,Gaji,600000,500000,0
3867404,2021-08-20 10:57:17,Male,54,Others,< 10 Juta,used referral,Tabungan,0,40000,-110000
3785241,2021-08-07 14:45:40,Female,65,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,125000,25000,0
3773900,2021-08-06 22:19:59,Male,76,Pengusaha,> Rp 100 Juta - 500 Juta,used referral,Bunga Simpanan,300000000,50000000,0
3804653,2021-08-10 10:41:04,Male,52,PNS,> Rp 50 Juta - 100 Juta,,Gaji,0,200000,-300000
3798131,2021-08-09 10:15:54,Female,47,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,8200000,6390000,0
3862606,2021-08-19 15:36:14,Male,54,Others,> Rp 50 Juta - 100 Juta,,Gaji,200000,100000,0
3819852,2021-08-13 09:36:01,Male,54,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,200000,100000,0
4283395,2021-10-10 15:08:39,Male,54,Swasta,> Rp 500 Juta - 1 Miliar,used referral,Gaji,0,0,0
4355134,2021-10-17 14:45:08,Female,52,Swasta,> Rp 500 Juta - 1 Miliar,used referral,Gaji,0,0,0
4345191,2021-10-17 02:56:54,Male,57,Pengusaha,> Rp 500 Juta - 1 Miliar,,Gaji,0,0,0
4286114,2021-10-17 00:08:17,Male,63,Swasta,> Rp 500 Juta - 1 Miliar,,Keuntungan Bisnis,0,0,0
4339426,2021-10-15 22:17:52,Male,55,Swasta,< 10 Juta,,Tabungan,0,0,0
4263658,2021-10-08 16:40:29,Male,54,Swasta,< 10 Juta,used referral,Gaji,0,0,0
4296568,2021-10-14 20:48:26,Female,54,Others,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
4302983,2021-10-12 13:28:56,Female,47,IRT,< 10 Juta,used referral,Gaji,0,0,0
4269423,2021-10-09 08:19:47,Male,57,Swasta,< 10 Juta,,Lainnya,0,0,0
4251531,2021-10-09 10:38:03,Female,55,IRT,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4253430,2021-10-09 08:30:50,Male,56,Pensiunan,< 10 Juta,,Dari Suami / istri,0,0,0
4257218,2021-10-08 05:31:44,Female,53,IRT,< 10 Juta,,Gaji,0,0,0
4373751,2021-10-19 13:35:03,Female,53,Others,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
4347875,2021-10-16 22:25:54,Female,52,Others,< 10 Juta,used referral,Tabungan,0,0,0
4342777,2021-10-17 00:55:16,Female,55,IRT,< 10 Juta,,Dari Suami / istri,0,0,0
4386232,2021-10-20 15:48:03,Female,53,IRT,< 10 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4370671,2021-10-23 02:18:32,Male,58,Pengusaha,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
4305224,2021-10-12 18:27:06,Female,59,IRT,< 10 Juta,used referral,Gaji,0,0,0
4407826,2021-10-22 16:41:29,Female,58,IRT,< 10 Juta,used referral,Gaji,0,0,0
4306080,2021-10-12 20:27:52,Female,55,IRT,< 10 Juta,used referral,Gaji,0,0,0
4402227,2021-10-22 01:21:55,Female,53,IRT,< 10 Juta,used referral,Hasil Investasi,0,0,0
4279781,2021-10-10 06:06:40,Female,55,IRT,< 10 Juta,used referral,Gaji,0,0,0
4255209,2021-10-08 00:22:52,Male,57,Swasta,< 10 Juta,,Dari Orang Tua / Anak,0,0,0
4312870,2021-10-13 13:35:59,Female,59,IRT,< 10 Juta,used referral,Gaji,0,0,0
4346253,2021-10-20 14:04:37,Male,55,Swasta,< 10 Juta,,Gaji,0,0,0
4311874,2021-10-13 12:22:50,Female,53,IRT,< 10 Juta,used referral,Keuntungan Bisnis,0,0,0
4395452,2021-10-21 12:16:41,Female,56,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4291584,2021-10-12 11:50:08,Male,50,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4377730,2021-10-19 20:39:51,Female,55,PNS,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4281491,2021-10-17 02:57:15,Female,52,PNS,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4264560,2021-10-12 09:25:52,Female,59,Guru,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4317024,2021-10-13 21:50:37,Female,47,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4261881,2021-10-09 09:38:45,Male,50,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4397124,2021-10-21 14:10:24,Female,54,IRT,Rp 10 Juta - 50 Juta,,Lainnya,0,0,0
4384762,2021-10-20 14:18:16,Female,64,IRT,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,0,0,0
4290159,2021-10-11 13:06:03,Male,54,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4409200,2021-10-22 18:14:52,Female,52,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4276190,2021-10-10 08:37:33,Male,67,Pengusaha,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4284132,2021-10-10 16:27:01,Male,60,Others,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4276708,2021-10-09 22:06:41,Male,51,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4284556,2021-10-11 08:56:17,Female,47,Swasta,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4272707,2021-10-09 13:38:16,Female,52,Others,Rp 10 Juta - 50 Juta,,Lainnya,0,0,0
4399163,2021-10-21 18:58:19,Female,50,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4284956,2021-10-10 17:23:19,Female,55,Pengusaha,Rp 10 Juta - 50 Juta,,Keuntungan Bisnis,0,0,0
4401653,2021-10-22 00:55:28,Male,54,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4354329,2021-10-17 13:14:09,Female,58,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4407798,2021-10-22 15:26:50,Male,56,Pengusaha,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4321377,2021-10-14 10:00:36,Female,51,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4398023,2021-10-21 16:23:20,Female,63,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4364034,2021-10-18 14:31:07,Female,52,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4363859,2021-10-18 14:16:15,Female,52,IRT,Rp 10 Juta - 50 Juta,,Gaji,0,0,0
4310200,2021-10-13 09:34:45,Female,54,IRT,Rp 10 Juta - 50 Juta,used referral,Tabungan,0,0,0
4348747,2021-10-18 14:02:38,Female,57,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4342759,2021-10-16 22:26:47,Female,47,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4383626,2021-10-20 11:05:59,Female,67,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0,0
4270056,2021-10-09 09:08:08,Female,58,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4403882,2021-10-22 08:28:58,Female,51,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0,0
4297810,2021-10-11 22:09:47,Male,66,Swasta,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,0,0,0
4254221,2021-10-08 14:02:47,Female,51,Swasta,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,0,0,0
4332304,2021-10-15 09:09:20,Male,47,PNS,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4398274,2021-10-22 06:08:43,Male,55,Swasta,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4336628,2021-10-15 17:30:14,Male,50,PNS,> Rp 50 Juta - 100 Juta,,Gaji,0,0,0
4282243,2021-10-10 12:41:03,Female,47,IRT,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0,0
4293583,2021-10-11 13:47:19,Female,47,IRT,> Rp 50 Juta - 100 Juta,used referral,Dari Suami / istri,0,0,0
